datetime,hour,co,benzene,nox,no2,temp,humidity
2004-05-05 20:00:00,20,2.1,9.2,96.0,79.0,15.9,70.7
2004-05-05 21:00:00,21,1.8,6.9,111.0,89.0,15.1,75.1
2004-05-05 22:00:00,22,1.1,3.7,56.0,67.0,13.9,72.5
2004-05-05 23:00:00,23,1.5,4.9,81.0,83.0,12.0,79.8
2004-05-06 00:00:00,0,1.4,4.6,79.0,76.0,12.5,75.8
2004-05-06 01:00:00,1,0.9,3.4,46.0,58.0,12.0,75.0
2004-05-06 02:00:00,2,0.5,1.2,19.0,30.0,12.6,72.2
2004-05-06 04:00:00,4,0.63333,1.2,15.0,22.0,13.1,67.1
2004-05-06 05:00:00,5,0.6,2.3,48.0,50.0,13.2,64.6
2004-05-06 06:00:00,6,1.3,6.1,128.0,92.0,13.1,65.6
2004-05-06 07:00:00,7,2.9,16.8,193.0,101.0,14.7,58.5
2004-05-06 08:00:00,8,3.6,20.3,203.0,121.0,15.9,53.1
2004-05-06 09:00:00,9,3.4,16.4,220.0,130.0,17.9,46.1
2004-05-06 10:00:00,10,2.5,12.5,161.0,114.0,20.2,37.7
2004-05-06 11:00:00,11,2.1,9.8,135.0,100.0,18.5,42.8
2004-05-06 12:00:00,12,1.1,5.2,57.0,56.0,13.0,64.3
2004-05-06 13:00:00,13,1.8,8.9,91.0,75.0,15.1,54.5
2004-05-06 14:00:00,14,3.0,14.1,219.0,121.0,13.6,65.5
2004-05-06 15:00:00,15,3.1,12.7,239.0,128.0,12.3,78.3
2004-05-06 16:00:00,16,3.6,14.6,209.0,139.0,12.7,74.2
2004-05-06 17:00:00,17,3.3,12.4,169.0,122.0,14.4,64.2
2004-05-06 18:00:00,18,1.8,9.4,92.0,92.0,15.6,58.3
2004-05-06 19:00:00,19,2.1,11.0,107.0,97.0,15.0,61.4
2004-05-06 20:00:00,20,2.2,8.9,122.0,98.0,13.7,65.8
2004-05-06 21:00:00,21,1.6,6.6,100.0,93.0,12.3,66.4
2004-05-06 22:00:00,22,0.9,3.9,51.0,65.0,15.4,58.8
2004-05-06 23:00:00,23,1.8,7.3,93.0,81.0,14.1,64.9
2004-05-07 00:00:00,0,2.3,8.2,145.0,102.0,13.8,64.7
2004-05-07 01:00:00,1,2.0,7.5,106.0,91.0,13.5,67.8
2004-05-07 02:00:00,2,0.9,3.3,46.0,56.0,13.7,69.4
2004-05-07 04:00:00,4,0.63333,2.2,32.0,41.0,14.0,67.8
2004-05-07 05:00:00,5,0.7,2.8,51.0,48.0,14.6,61.1
2004-05-07 06:00:00,6,1.5,7.5,89.0,72.0,14.3,60.5
2004-05-07 07:00:00,7,3.7,19.8,214.0,106.0,14.9,56.9
2004-05-07 08:00:00,8,4.2,22.1,196.0,107.0,16.4,50.2
2004-05-07 09:00:00,9,3.4,15.0,224.0,127.0,16.0,50.9
2004-05-07 10:00:00,10,2.4,9.3,174.0,114.0,18.6,42.8
2004-05-07 11:00:00,11,1.3,6.3,90.0,101.0,19.7,33.7
2004-05-07 12:00:00,12,1.5,8.2,89.0,95.0,21.2,27.7
2004-05-07 13:00:00,13,2.2,10.9,132.0,110.0,19.7,28.5
2004-05-07 14:00:00,14,1.8,9.3,114.0,101.0,19.8,29.7
2004-05-07 15:00:00,15,1.9,8.4,107.0,106.0,19.2,35.6
2004-05-07 16:00:00,16,2.3,9.4,140.0,116.0,14.2,60.5
2004-05-07 17:00:00,17,3.6,17.9,187.0,124.0,12.9,69.1
2004-05-07 18:00:00,18,4.3,17.4,222.0,133.0,12.7,70.4
2004-05-07 19:00:00,19,2.2,10.5,117.0,96.0,13.9,62.7
2004-05-07 20:00:00,20,1.5,7.5,89.0,85.0,13.9,62.9
2004-05-07 21:00:00,21,2.0,8.0,130.0,97.0,13.4,65.2
2004-05-07 22:00:00,22,2.0,7.7,133.0,97.0,13.4,64.6
2004-05-07 23:00:00,23,2.1,7.3,144.0,101.0,13.3,63.6
2004-05-08 00:00:00,0,1.5,6.4,99.0,85.0,13.3,61.8
2004-05-08 01:00:00,1,2.2,5.6,102.0,80.0,13.6,59.7
2004-05-08 02:00:00,2,0.5,1.5,27.0,33.0,14.6,53.3
2004-05-10 09:00:00,9,4.4,20.2,257.0,117.0,17.8,51.1
2004-05-10 10:00:00,10,2.5,13.4,178.0,107.0,20.0,45.0
2004-05-10 11:00:00,11,2.1,11.7,145.0,95.0,20.3,44.1
2004-05-10 12:00:00,12,2.4,13.4,137.0,93.0,20.7,42.4
2004-05-10 13:00:00,13,2.2,12.9,139.0,104.0,20.8,40.6
2004-05-10 14:00:00,14,2.2,13.4,130.0,102.0,21.5,39.7
2004-05-10 15:00:00,15,2.3,13.7,148.0,109.0,25.0,30.1
2004-05-10 16:00:00,16,2.1,14.2,120.0,97.0,25.2,29.7
2004-05-10 17:00:00,17,2.5,17.8,132.0,104.0,23.4,32.0
2004-05-10 18:00:00,18,3.6,22.0,188.0,124.0,21.0,37.8
2004-05-10 19:00:00,19,4.0,24.4,204.0,135.0,19.2,45.7
2004-05-10 20:00:00,20,3.0,16.3,167.0,122.0,17.7,50.9
2004-05-10 21:00:00,21,2.1,12.4,128.0,109.0,16.8,53.6
2004-05-10 22:00:00,22,1.7,9.6,106.0,95.0,15.8,56.2
2004-05-10 23:00:00,23,1.1,6.4,88.0,86.0,16.0,56.5
2004-05-11 00:00:00,0,0.9,6.0,77.0,78.0,14.2,64.1
2004-05-11 01:00:00,1,0.4,2.8,36.0,53.0,15.0,59.8
2004-05-11 02:00:00,2,0.2,1.6,28.0,43.0,14.3,61.9
2004-05-11 04:00:00,4,1.13333,1.8,46.0,53.0,11.4,70.5
2004-05-11 05:00:00,5,0.6,3.6,55.0,48.0,12.0,68.0
2004-05-11 06:00:00,6,1.4,8.4,135.0,64.0,11.3,70.4
2004-05-11 07:00:00,7,4.6,27.5,327.0,95.0,12.7,65.6
2004-05-11 08:00:00,8,5.5,31.0,383.0,120.0,14.5,59.8
2004-05-11 09:00:00,9,4.8,26.0,366.0,153.0,17.5,49.8
2004-05-11 10:00:00,10,4.5,22.6,322.0,163.0,21.9,35.2
2004-05-11 11:00:00,11,3.0,18.3,188.0,119.0,23.5,29.5
2004-05-11 12:00:00,12,2.5,13.9,144.0,96.0,24.3,29.8
2004-05-11 13:00:00,13,2.3,14.4,132.0,94.0,23.8,31.7
2004-05-11 14:00:00,14,2.0,11.6,117.0,86.0,24.2,31.2
2004-05-11 15:00:00,15,1.9,12.2,121.0,91.0,26.5,27.2
2004-05-11 16:00:00,16,1.9,12.4,124.0,97.0,25.7,28.4
2004-05-11 17:00:00,17,3.5,21.1,188.0,125.0,26.3,27.5
2004-05-11 18:00:00,18,4.6,29.9,226.0,140.0,24.4,31.6
2004-05-11 19:00:00,19,6.3,34.3,266.0,158.0,23.1,35.3
2004-05-11 20:00:00,20,5.0,26.1,269.0,159.0,21.1,40.2
2004-05-11 21:00:00,21,3.3,18.1,183.0,128.0,19.2,52.3
2004-05-11 22:00:00,22,2.7,14.2,167.0,114.0,18.1,58.7
2004-05-11 23:00:00,23,2.2,12.4,138.0,100.0,17.3,58.8
2004-05-12 00:00:00,0,1.7,8.7,105.0,88.0,16.9,58.8
2004-05-12 01:00:00,1,0.8,5.2,54.0,67.0,17.6,57.6
2004-05-12 02:00:00,2,0.8,4.6,58.0,65.0,15.6,63.9
2004-05-12 04:00:00,4,0.83333,2.7,37.0,47.0,15.6,62.2
2004-05-12 05:00:00,5,0.8,4.7,84.0,57.0,14.0,68.3
2004-05-12 06:00:00,6,1.5,9.6,134.0,73.0,14.5,65.7
2004-05-12 07:00:00,7,4.1,23.6,279.0,95.0,15.5,62.2
2004-05-12 08:00:00,8,5.9,37.4,333.0,110.0,17.0,56.8
2004-05-12 09:00:00,9,5.1,26.6,336.0,121.0,18.8,52.4
2004-05-12 10:00:00,10,3.9,22.0,280.0,108.0,19.7,51.9
2004-05-12 11:00:00,11,3.4,17.9,275.0,125.0,20.9,44.6
2004-05-12 12:00:00,12,3.3,22.7,207.0,117.0,21.9,43.3
2004-05-12 13:00:00,13,5.1,29.3,305.0,131.0,20.4,55.7
2004-05-12 14:00:00,14,3.1,14.7,236.0,126.0,17.4,67.0
2004-05-12 15:00:00,15,2.5,12.6,183.0,114.0,17.1,64.0
2004-05-12 16:00:00,16,2.4,12.7,162.0,123.0,17.3,61.1
2004-05-12 17:00:00,17,2.8,13.0,157.0,116.0,17.7,56.3
2004-05-12 18:00:00,18,2.9,13.4,136.0,107.0,17.4,48.6
2004-05-12 19:00:00,19,3.4,14.8,166.0,123.0,17.6,43.7
2004-05-12 20:00:00,20,2.2,9.4,136.0,112.0,16.7,47.2
2004-05-12 21:00:00,21,1.6,6.9,112.0,101.0,16.8,45.6
2004-05-12 22:00:00,22,1.3,5.2,87.0,91.0,16.1,52.0
2004-05-12 23:00:00,23,1.3,5.7,86.0,88.0,15.5,57.1
2004-05-13 00:00:00,0,1.6,6.5,98.0,96.0,16.2,50.2
2004-05-13 01:00:00,1,1.2,4.7,62.0,75.0,16.4,50.5
2004-05-13 02:00:00,2,0.6,2.5,32.0,47.0,16.2,52.8
2004-05-13 04:00:00,4,0.76667,1.0,21.0,25.0,16.2,53.0
2004-05-13 05:00:00,5,0.4,1.7,41.0,49.0,16.2,53.7
2004-05-13 06:00:00,6,1.0,4.5,86.0,85.0,15.9,55.3
2004-05-13 07:00:00,7,2.0,9.4,174.0,106.0,16.2,55.6
2004-05-13 08:00:00,8,3.6,17.9,264.0,136.0,16.0,59.3
2004-05-13 09:00:00,9,2.4,10.6,211.0,119.0,16.6,55.6
2004-05-13 10:00:00,10,2.4,11.0,208.0,122.0,17.4,51.8
2004-05-13 11:00:00,11,1.6,7.2,139.0,90.0,17.6,49.7
2004-05-13 12:00:00,12,1.9,8.7,138.0,97.0,17.2,52.8
2004-05-13 13:00:00,13,2.4,11.1,142.0,98.0,18.2,49.6
2004-05-13 14:00:00,14,1.7,7.9,131.0,93.0,19.5,45.0
2004-05-13 15:00:00,15,2.1,9.8,132.0,98.0,19.5,45.5
2004-05-13 16:00:00,16,3.1,16.4,178.0,123.0,19.8,44.3
2004-05-13 17:00:00,17,4.6,22.6,228.0,148.0,20.3,43.1
2004-05-13 18:00:00,18,4.5,20.2,232.0,148.0,20.3,44.4
2004-05-13 19:00:00,19,3.9,21.7,204.0,133.0,19.8,47.9
2004-05-13 20:00:00,20,4.6,21.2,250.0,141.0,19.1,52.3
2004-05-13 21:00:00,21,3.3,15.9,208.0,131.0,18.2,54.7
2004-05-13 22:00:00,22,2.7,12.0,158.0,121.0,17.8,55.0
2004-05-13 23:00:00,23,3.3,17.4,197.0,123.0,17.5,56.4
2004-05-14 00:00:00,0,2.5,15.0,152.0,107.0,17.3,57.8
2004-05-14 01:00:00,1,2.1,11.1,112.0,104.0,16.8,57.5
2004-05-14 02:00:00,2,1.3,6.9,75.0,91.0,16.3,57.0
2004-05-14 04:00:00,4,1.06667,6.1,74.0,87.0,15.5,59.9
2004-05-14 05:00:00,5,1.2,6.5,116.0,102.0,16.0,58.3
2004-05-14 06:00:00,6,1.5,8.4,118.0,95.0,17.2,52.3
2004-05-14 07:00:00,7,3.7,22.8,272.0,140.0,18.5,49.4
2004-05-14 09:00:00,9,3.3,13.6,258.0,138.0,21.0,37.9
2004-05-14 10:00:00,10,2.5,11.1,186.0,113.0,22.8,32.4
2004-05-14 11:00:00,11,1.9,10.0,130.0,101.0,25.5,25.6
2004-05-14 12:00:00,12,2.0,10.5,134.0,97.0,25.9,23.6
2004-05-14 13:00:00,13,2.5,13.0,148.0,114.0,27.7,20.8
2004-05-14 14:00:00,14,2.1,12.5,147.0,110.0,27.1,21.6
2004-05-14 15:00:00,15,2.1,11.4,123.0,103.0,28.4,20.2
2004-05-14 16:00:00,16,2.3,13.1,138.0,119.0,28.1,21.9
2004-05-14 17:00:00,17,3.0,14.9,162.0,126.0,27.6,22.3
2004-05-14 18:00:00,18,4.1,19.1,214.0,144.0,25.2,24.3
2004-05-14 19:00:00,19,4.5,21.8,230.0,164.0,24.6,25.1
2004-05-14 20:00:00,20,3.5,16.1,191.0,148.0,23.1,27.2
2004-05-14 21:00:00,21,2.1,11.6,128.0,119.0,22.0,28.6
2004-05-14 22:00:00,22,2.3,12.4,138.0,111.0,20.8,34.5
2004-05-14 23:00:00,23,1.9,10.4,126.0,115.0,20.4,35.3
2004-05-15 00:00:00,0,1.9,9.7,107.0,103.0,19.1,38.3
2004-05-15 01:00:00,1,1.2,5.7,67.0,81.0,18.0,40.5
2004-05-15 02:00:00,2,1.0,5.4,55.0,71.0,17.4,43.4
2004-05-15 04:00:00,4,0.8,4.4,48.0,58.0,14.6,51.4
2004-05-15 05:00:00,5,0.5,2.8,33.0,44.0,15.7,46.9
2004-05-15 06:00:00,6,0.6,3.9,41.0,49.0,15.3,49.7
2004-05-15 07:00:00,7,1.4,9.1,106.0,68.0,16.0,47.4
2004-05-15 08:00:00,8,2.6,13.6,208.0,108.0,17.6,43.3
2004-05-15 09:00:00,9,2.8,15.8,193.0,117.0,20.3,37.4
2004-05-15 10:00:00,10,2.6,12.7,191.0,127.0,23.1,30.3
2004-05-15 11:00:00,11,1.6,8.6,113.0,93.0,25.0,24.2
2004-05-15 12:00:00,12,1.7,9.4,111.0,94.0,25.6,23.5
2004-05-15 13:00:00,13,1.7,9.2,106.0,87.0,25.5,22.6
2004-05-15 14:00:00,14,1.3,6.4,82.0,75.0,26.1,21.1
2004-05-15 15:00:00,15,1.4,8.3,79.0,81.0,28.2,19.4
2004-05-15 16:00:00,16,1.4,8.1,90.0,86.0,27.4,20.5
2004-05-15 17:00:00,17,1.7,8.5,104.0,97.0,26.0,22.7
2004-05-15 18:00:00,18,2.3,11.0,148.0,117.0,23.8,27.1
2004-05-15 19:00:00,19,2.5,12.1,158.0,120.0,23.0,28.7
2004-05-15 20:00:00,20,3.3,15.0,234.0,149.0,21.7,31.8
2004-05-15 21:00:00,21,2.2,10.2,163.0,124.0,20.9,33.2
2004-05-15 22:00:00,22,1.6,9.9,95.0,97.0,20.2,34.3
2004-05-15 23:00:00,23,2.6,12.0,146.0,112.0,19.6,37.0
2004-05-16 00:00:00,0,2.3,10.5,102.0,95.0,18.1,40.9
2004-05-16 01:00:00,1,1.5,7.1,90.0,88.0,17.0,43.3
2004-05-16 02:00:00,2,0.9,4.6,41.0,54.0,16.7,43.4
2004-05-16 04:00:00,4,0.6,2.6,30.0,43.0,15.2,45.5
2004-05-16 05:00:00,5,0.4,2.2,32.0,45.0,13.5,50.1
2004-05-16 06:00:00,6,0.4,2.0,34.0,47.0,14.2,49.9
2004-05-16 07:00:00,7,0.8,4.2,57.0,58.0,13.8,51.4
2004-05-16 08:00:00,8,0.9,5.2,73.0,69.0,16.3,45.1
2004-05-16 09:00:00,9,1.6,8.2,119.0,89.0,19.2,35.4
2004-05-16 10:00:00,10,2.0,9.8,138.0,105.0,25.5,21.1
2004-05-16 11:00:00,11,1.6,7.9,96.0,92.0,28.2,19.0
2004-05-16 12:00:00,12,1.4,7.7,80.0,82.0,29.5,19.8
2004-05-16 13:00:00,13,0.9,4.8,45.0,56.0,30.6,19.4
2004-05-16 14:00:00,14,0.9,5.3,45.0,60.0,29.9,22.0
2004-05-16 15:00:00,15,1.2,7.1,54.0,64.0,31.5,21.9
2004-05-16 16:00:00,16,1.4,9.2,66.0,85.0,31.2,24.6
2004-05-16 17:00:00,17,1.9,10.1,95.0,107.0,30.4,26.5
2004-05-16 18:00:00,18,1.8,9.9,99.0,106.0,26.8,33.5
2004-05-16 19:00:00,19,2.7,15.1,147.0,125.0,25.5,37.4
2004-05-16 20:00:00,20,2.4,10.6,129.0,118.0,23.7,39.4
2004-05-16 21:00:00,21,1.6,7.0,96.0,95.0,22.9,37.0
2004-05-16 22:00:00,22,1.4,5.9,92.0,97.0,20.8,36.3
2004-05-16 23:00:00,23,1.4,5.6,88.0,93.0,20.3,28.5
2004-05-17 00:00:00,0,1.4,5.4,89.0,85.0,19.6,26.5
2004-05-17 01:00:00,1,0.9,3.7,52.0,67.0,19.1,25.9
2004-05-17 02:00:00,2,0.5,1.8,25.0,37.0,18.4,27.6
2004-05-17 04:00:00,4,0.53333,1.4,28.0,40.0,16.3,34.1
2004-05-17 05:00:00,5,0.5,3.5,65.0,75.0,15.8,36.5
2004-05-17 06:00:00,6,1.3,7.0,132.0,102.0,16.0,38.1
2004-05-17 07:00:00,7,2.6,14.4,216.0,113.0,17.6,35.0
2004-05-17 08:00:00,8,2.0,8.9,180.0,142.0,18.5,31.2
2004-05-17 09:00:00,9,1.8,8.6,140.0,90.0,19.8,28.5
2004-05-17 10:00:00,10,1.7,8.5,141.0,94.0,22.3,24.1
2004-05-17 11:00:00,11,1.5,8.3,123.0,92.0,24.2,21.7
2004-05-17 12:00:00,12,1.9,10.1,129.0,97.0,25.1,20.8
2004-05-17 13:00:00,13,1.7,9.1,115.0,88.0,25.8,19.5
2004-05-17 14:00:00,14,1.5,8.5,104.0,86.0,26.3,18.9
2004-05-17 15:00:00,15,1.7,7.7,129.0,99.0,25.8,18.6
2004-05-17 16:00:00,16,1.7,9.0,138.0,95.0,25.7,19.4
2004-05-17 17:00:00,17,2.4,13.4,135.0,105.0,26.7,17.1
2004-05-17 18:00:00,18,3.1,15.6,163.0,121.0,24.3,19.8
2004-05-17 19:00:00,19,3.4,17.8,180.0,125.0,23.5,20.8
2004-05-17 20:00:00,20,3.0,12.7,170.0,122.0,22.0,24.0
2004-05-17 21:00:00,21,1.2,6.4,72.0,81.0,21.1,26.2
2004-05-17 22:00:00,22,1.2,7.1,69.0,73.0,20.9,28.8
2004-05-17 23:00:00,23,1.3,7.4,79.0,80.0,20.2,31.2
2004-05-18 00:00:00,0,1.0,5.2,53.0,65.0,20.0,31.5
2004-05-18 01:00:00,1,0.4,2.4,36.0,59.0,20.8,32.3
2004-05-18 02:00:00,2,0.3,2.0,30.0,50.0,20.0,34.5
2004-05-18 04:00:00,4,0.96667,1.5,15.0,23.0,18.3,40.0
2004-05-18 05:00:00,5,0.5,3.1,38.0,37.0,17.0,44.6
2004-05-18 06:00:00,6,0.9,6.3,68.0,54.0,17.1,45.3
2004-05-18 07:00:00,7,2.7,19.3,192.0,94.0,17.1,46.5
2004-05-18 08:00:00,8,6.5,38.9,346.0,139.0,18.8,39.7
2004-05-18 09:00:00,9,3.2,14.6,225.0,115.0,20.3,38.1
2004-05-18 10:00:00,10,2.4,12.3,199.0,119.0,25.3,27.0
2004-05-18 11:00:00,11,1.9,11.0,140.0,103.0,27.4,22.8
2004-05-18 12:00:00,12,2.7,15.4,162.0,123.0,30.0,20.0
2004-05-18 13:00:00,13,2.9,17.0,173.0,126.0,30.9,19.1
2004-05-18 14:00:00,14,2.0,12.5,121.0,106.0,30.6,20.2
2004-05-18 15:00:00,15,2.3,13.8,133.0,127.0,32.2,18.9
2004-05-18 16:00:00,16,1.9,10.1,96.0,105.0,31.7,19.5
2004-05-18 17:00:00,17,3.0,19.3,141.0,130.0,30.9,20.5
2004-05-18 18:00:00,18,4.4,22.7,221.0,160.0,27.5,24.7
2004-05-18 19:00:00,19,4.7,25.5,232.0,162.0,25.8,27.0
2004-05-18 20:00:00,20,3.4,15.8,174.0,135.0,23.7,30.0
2004-05-18 21:00:00,21,2.4,12.3,138.0,122.0,22.2,33.4
2004-05-18 22:00:00,22,1.2,8.7,65.0,75.0,21.1,36.5
2004-05-18 23:00:00,23,1.7,8.3,107.0,96.0,20.2,38.6
2004-05-19 00:00:00,0,1.2,7.7,70.0,84.0,19.3,43.0
2004-05-19 01:00:00,1,0.7,4.2,44.0,68.0,19.2,43.6
2004-05-19 02:00:00,2,0.5,3.0,41.0,65.0,18.4,45.7
2004-05-19 04:00:00,4,0.83333,2.2,33.0,52.0,16.3,51.4
2004-05-19 05:00:00,5,0.3,2.2,32.0,46.0,17.0,49.2
2004-05-19 06:00:00,6,0.7,5.7,46.0,54.0,16.4,52.1
2004-05-19 07:00:00,7,3.1,20.9,173.0,94.0,16.4,53.4
2004-05-19 08:00:00,8,6.2,36.7,320.0,155.0,18.6,46.8
2004-05-19 09:00:00,9,4.6,22.0,294.0,165.0,21.0,41.1
2004-05-19 10:00:00,10,2.6,13.4,182.0,134.0,26.4,28.9
2004-05-19 11:00:00,11,2.1,11.5,154.0,122.0,27.7,26.3
2004-05-19 12:00:00,12,2.0,13.4,118.0,113.0,30.1,22.1
2004-05-19 13:00:00,13,2.2,15.2,116.0,115.0,31.0,22.9
2004-05-19 14:00:00,14,2.1,13.0,121.0,118.0,31.0,22.6
2004-05-19 15:00:00,15,2.3,14.0,116.0,125.0,31.6,21.0
2004-05-19 16:00:00,16,2.5,15.5,144.0,135.0,30.4,24.7
2004-05-19 17:00:00,17,3.4,19.3,176.0,149.0,28.8,26.3
2004-05-19 18:00:00,18,4.3,21.9,214.0,162.0,26.4,30.1
2004-05-19 19:00:00,19,3.8,21.1,191.0,151.0,24.7,31.5
2004-05-19 20:00:00,20,3.8,18.4,205.0,154.0,22.9,36.5
2004-05-19 21:00:00,21,2.0,9.3,110.0,118.0,20.8,41.8
2004-05-19 22:00:00,22,1.7,9.0,95.0,103.0,19.7,47.1
2004-05-19 23:00:00,23,2.0,9.6,126.0,122.0,18.9,52.2
2004-05-20 00:00:00,0,1.5,8.2,90.0,102.0,18.5,50.1
2004-05-20 01:00:00,1,0.8,5.8,48.0,73.0,18.0,53.0
2004-05-20 02:00:00,2,0.5,3.1,38.0,59.0,18.4,51.7
2004-05-20 04:00:00,4,0.56667,1.6,14.0,26.0,19.6,47.7
2004-05-20 05:00:00,5,0.3,2.3,26.0,35.0,17.3,54.1
2004-05-20 06:00:00,6,0.9,6.6,83.0,68.0,15.8,59.0
2004-05-20 07:00:00,7,2.8,19.6,188.0,97.0,16.6,55.9
2004-05-20 08:00:00,8,5.4,32.9,253.0,146.0,18.7,52.8
2004-05-20 09:00:00,9,4.0,18.1,149.0,83.0,20.7,46.4
2004-05-20 10:00:00,10,2.2,12.4,155.0,117.0,26.1,30.0
2004-05-20 11:00:00,11,2.2,12.5,146.0,117.0,28.6,25.8
2004-05-20 12:00:00,12,2.0,12.0,121.0,108.0,30.3,23.3
2004-05-20 13:00:00,13,2.0,13.3,111.0,107.0,31.3,22.3
2004-05-20 14:00:00,14,1.9,12.3,116.0,120.0,31.1,22.3
2004-05-20 15:00:00,15,2.7,16.0,167.0,150.0,32.4,20.4
2004-05-20 16:00:00,16,2.2,13.7,145.0,138.0,32.6,19.3
2004-05-20 17:00:00,17,3.5,21.7,192.0,148.0,31.2,20.3
2004-05-20 18:00:00,18,4.1,23.7,231.0,168.0,27.7,24.8
2004-05-20 19:00:00,19,4.4,22.1,248.0,172.0,25.7,27.9
2004-05-20 20:00:00,20,4.5,20.6,267.0,179.0,24.1,29.9
2004-05-20 21:00:00,21,2.9,13.4,181.0,143.0,22.2,34.4
2004-05-20 22:00:00,22,2.6,12.8,163.0,137.0,20.7,38.0
2004-05-20 23:00:00,23,2.1,12.3,141.0,117.0,20.2,42.8
2004-05-21 00:00:00,0,1.2,6.8,78.0,93.0,20.5,42.0
2004-05-21 01:00:00,1,0.6,3.8,42.0,64.0,20.1,42.0
2004-05-21 02:00:00,2,0.3,2.5,35.0,58.0,20.0,41.5
2004-05-21 04:00:00,4,0.83333,2.8,33.0,47.0,16.5,50.2
2004-05-21 05:00:00,5,0.3,2.6,38.0,47.0,16.4,50.2
2004-05-21 06:00:00,6,0.7,7.0,65.0,62.0,14.9,54.7
2004-05-21 07:00:00,7,4.2,26.2,296.0,113.0,16.4,51.3
2004-05-21 08:00:00,8,4.8,28.2,303.0,126.0,18.2,46.2
2004-05-21 09:00:00,9,3.4,20.2,244.0,139.0,20.7,40.0
2004-05-21 10:00:00,10,2.8,17.1,216.0,148.0,26.5,27.0
2004-05-21 11:00:00,11,1.8,11.2,137.0,117.0,28.5,23.8
2004-05-21 12:00:00,12,1.9,11.6,120.0,106.0,29.7,23.7
2004-05-21 13:00:00,13,2.0,13.2,100.0,98.0,31.7,21.7
2004-05-21 14:00:00,14,1.9,12.7,103.0,98.0,31.7,21.5
2004-05-21 15:00:00,15,2.0,13.0,123.0,110.0,32.8,19.5
2004-05-21 16:00:00,16,2.3,13.5,136.0,114.0,32.5,18.6
2004-05-21 17:00:00,17,2.7,10.2,158.0,122.0,30.2,22.6
2004-05-21 18:00:00,18,3.6,20.1,216.0,155.0,27.6,25.7
2004-05-21 19:00:00,19,3.8,19.1,211.0,145.0,25.9,24.9
2004-05-21 20:00:00,20,3.5,17.5,202.0,146.0,23.9,29.4
2004-05-21 21:00:00,21,2.5,13.8,147.0,130.0,22.3,32.1
2004-05-21 22:00:00,22,2.5,13.3,160.0,126.0,20.5,35.9
2004-05-21 23:00:00,23,3.0,14.8,162.0,127.0,19.8,37.2
2004-05-22 00:00:00,0,3.7,18.0,194.0,126.0,19.1,41.9
2004-05-22 01:00:00,1,3.3,16.0,167.0,124.0,17.8,46.1
2004-05-22 02:00:00,2,1.5,9.7,91.0,93.0,17.6,47.6
2004-05-22 04:00:00,4,0.9,4.0,42.0,58.0,16.9,49.8
2004-05-22 05:00:00,5,0.5,3.6,50.0,59.0,15.8,53.8
2004-05-22 06:00:00,6,0.5,4.6,61.0,66.0,16.5,53.5
2004-05-22 07:00:00,7,1.2,9.2,107.0,80.0,17.2,52.9
2004-05-22 08:00:00,8,2.2,14.6,139.0,94.0,19.3,48.3
2004-05-22 09:00:00,9,2.2,11.7,165.0,102.0,20.6,47.1
2004-05-22 10:00:00,10,2.1,11.0,139.0,96.0,23.7,40.0
2004-05-22 11:00:00,11,1.8,11.6,113.0,91.0,25.6,32.5
2004-05-22 12:00:00,12,2.2,12.9,138.0,104.0,27.2,28.1
2004-05-22 13:00:00,13,2.0,12.6,104.0,84.0,27.9,28.1
2004-05-22 14:00:00,14,1.4,8.3,78.0,76.0,28.3,27.8
2004-05-22 15:00:00,15,1.8,10.5,97.0,87.0,29.2,27.0
2004-05-22 16:00:00,16,2.1,11.7,115.0,101.0,28.9,29.3
2004-05-22 17:00:00,17,2.8,15.8,152.0,115.0,25.4,39.8
2004-05-22 18:00:00,18,2.8,13.9,157.0,110.0,25.2,40.1
2004-05-22 19:00:00,19,2.7,15.7,132.0,103.0,24.5,39.4
2004-05-22 20:00:00,20,1.8,10.9,98.0,90.0,22.3,45.4
2004-05-22 21:00:00,21,1.2,6.4,65.0,68.0,21.2,48.3
2004-05-22 22:00:00,22,2.6,12.7,101.0,85.0,20.6,50.5
2004-05-22 23:00:00,23,3.1,15.3,134.0,100.0,20.2,52.9
2004-05-23 00:00:00,0,4.1,20.5,177.0,114.0,19.8,54.5
2004-05-23 01:00:00,1,3.6,15.9,179.0,108.0,19.5,56.2
2004-05-23 02:00:00,2,1.9,10.4,105.0,78.0,19.0,58.0
2004-05-23 04:00:00,4,1.3,4.9,49.0,55.0,18.0,57.6
2004-05-23 05:00:00,5,0.3,2.1,27.0,37.0,17.7,56.0
2004-05-23 06:00:00,6,0.4,2.2,41.0,53.0,17.9,52.4
2004-05-23 07:00:00,7,0.8,4.0,78.0,79.0,18.9,49.3
2004-05-23 08:00:00,8,0.8,4.3,68.0,65.0,20.0,48.6
2004-05-23 09:00:00,9,0.8,3.8,64.0,64.0,20.6,41.2
2004-05-23 10:00:00,10,0.8,4.1,67.0,66.0,23.6,34.0
2004-05-23 11:00:00,11,0.9,4.5,54.0,53.0,26.7,28.1
2004-05-23 12:00:00,12,1.2,5.3,67.0,69.0,26.8,28.1
2004-05-23 13:00:00,13,1.0,4.2,51.0,57.0,27.7,25.8
2004-05-23 14:00:00,14,0.8,3.3,28.0,36.0,28.8,22.7
2004-05-23 15:00:00,15,1.1,4.9,51.0,57.0,26.8,27.3
